		609.98	612.958	615.934	618.909	621.883	624.858	627.829	630.8	633.77	636.739	639.707	642.674	645.64	648.605	651.567	654.53	657.492	660.454	663.412	666.371	669.329	672.285	675.241	678.194	681.149	684.1	687.051	690.002	692.951	695.898	698.845	701.793	704.737	707.681	710.624	713.566	716.507	719.447	722.384	725.322	728.259	731.195	734.13	737.062	739.995	742.926	745.857	748.786	751.715	754.641	757.569	760.494	763.417	766.342	769.264	772.185	775.104	778.023	780.941	783.858	786.774	789.69	792.604	795.517	798.427	801.339	804.249	807.159	810.065	812.973	815.877	818.783	821.686	824.588	827.491	830.391	833.29	836.19	839.087	841.983	844.878	847.773	850.666	853.559	856.45	859.341	862.229	865.118	868.005	870.892	873.776	876.661	879.544	882.427	885.307	888.188	891.067	893.944	896.823	899.699	902.573	905.447	908.32	911.192	914.063	916.933	919.803	922.671	925.538	928.405	931.268	934.133	936.997	939.858	942.719	945.578	948.439	951.296	954.152	957.009	959.864	962.717	965.57	968.421	971.272	974.122	976.971	979.819	982.666	985.512	988.356	991.2	994.044	996.884	999.726	1002.57	1005.4	1008.24	1011.08	1013.92	1016.75	1019.58	1022.42	1025.25	1028.08	1030.91	1033.74	1036.57	1039.39	1042.22	1045.04	1047.87	1050.69	1053.51	1056.33	1059.15	1061.97	1064.79	1067.61	1070.42	1073.24	1076.05	1078.86	1081.68	1084.49	1087.3	1090.11	1092.91	1095.72	1098.53	1101.33	1104.14	1106.94	1109.74	1112.54	1115.34	1118.14	1120.94	1123.74	1126.53	1129.33	1132.12	1134.91	1137.71	1140.5	1143.29	1146.08	1148.87	1151.65	1154.44	1157.22	1160.01	1162.79	1165.57	1168.36	1171.14	1173.92	1176.7	1179.47	1182.25	1185.02	1187.8	1190.57	1193.35	1196.12	1198.89	1201.66	1204.43	1207.19	1209.96	1212.73	1215.49	1218.25	1221.02	1223.78	1226.54	1229.3	1232.06	1234.82	1237.57	1240.33	1243.08	1245.84	1248.59	1251.34	1254.1	1256.85	1259.59	1262.34	1265.09	1267.84	1270.58	1273.33	1276.07	1278.81	1281.55	1284.29	1287.03	1289.77	1292.51	1295.25	1297.98	1300.72	1303.45	1306.18	1308.92	1311.65	1314.38	1317.11	1319.83	1322.56	1325.29	1328.01	1330.74	1333.46	1336.18	1338.9	1341.62	1344.34	1347.06	1349.78	1352.49	1355.21	1357.93	1360.64	1363.35	1366.06	1368.78	1371.49	1374.19	1376.9	1379.61	1382.31	1385.02	1387.72	1390.43	1393.13	1395.83	1398.53	1401.23	1403.93	1406.63	1409.32	1412.02	1414.71	1417.41	1420.1	1422.79	1425.48	1428.17	1430.86	1433.55	1436.24	1438.92	1441.61	1444.29	1446.98	1449.66	1452.34	1455.02	1457.7	1460.38	1463.05	1465.73	1468.41	1471.08	1473.76	1476.43	1479.1	1481.77	1484.44	1487.11	1489.78	1492.45	1495.11	1497.78	1500.44	1503.11	1505.77	1508.43	1511.09	1513.75	1516.41	1519.07	1521.73	1524.38	1527.04	1529.69	1532.34	1535	1537.65	1540.3	1542.95	1545.6	1548.24	1550.89	1553.54	1556.18	1558.83	1561.47	1564.11	1566.75	1569.39	1572.03	1574.67	1577.31	1579.94	1582.58	1585.21	1587.85	1590.48	1593.11	1595.74	1598.37	1601	1603.63	1606.26	1608.88	1611.51	1614.13	1616.76	1619.38	1622	1624.62	1627.24	1629.86	1632.48	1635.1	1637.71	1640.33	1642.94	1645.55	1648.17	1650.78	1653.39	1656	1658.61	1661.22	1663.82	1666.43	1669.04	1671.64	1674.24	1676.85	1679.45	1682.05	1684.65	1687.25	1689.84	1692.44	1695.04	1697.63	1700.23	1702.82	1705.41	1708	1710.59	1713.18	1715.77	1718.36	1720.95	1723.53	1726.12	1728.7	1731.29	1733.87	1736.45	1739.03	1741.61	1744.19	1746.77	1749.34	1751.92	1754.49	1757.07	1759.64	1762.21	1764.79	1767.36	1769.93	1772.5	1775.06	1777.63	1780.2	1782.76	1785.32	1787.89	1790.45	1793.01	1795.57	1798.13	1800.69	1803.25	1805.81	1808.36	1810.92	1813.47	1816.03	1818.58	1821.13	1823.68	1826.23	1828.78	1831.33	1833.88	1836.42	1838.97	1841.51	1844.06	1846.6	1849.14	1851.68	1854.22	1856.76	1859.3	1861.84	1864.37	1866.91	1869.44	1871.98	1874.51	1877.04	1879.57	1882.1	1884.63	1887.16	1889.69	1892.22	1894.74	1897.27	1899.79	1902.31	1904.84	1907.36	1909.88	1912.4	1914.92	1917.44	1919.95	1922.47	1924.98	1927.5	1930.01	1932.52	1935.04	1937.55	1940.06	1942.57	1945.07	1947.58	1950.09	1952.59	1955.1	1957.6	1960.1	1962.61	1965.11	1967.61	1970.11	1972.61	1975.1	1977.6	1980.1	1982.59	1985.09	1987.58	1990.07	1992.56	1995.05	1997.54	2000.03	2002.52	2005.01	2007.49	2009.98	2012.46	2014.95	2017.43	2019.91	2022.39	2024.87	2027.35	2029.83	2032.31	2034.78	2037.26	2039.73	2042.21	2044.68	2047.15	2049.63	2052.1	2054.56	2057.03	2059.5	2061.97	2064.44	2066.9	2069.36	2071.83	2074.29	2076.75	2079.22	2081.67	2084.13	2086.59	2089.05	2091.51	2093.96	2096.42	2098.87	2101.32	2103.78	2106.23	2108.68	2111.13	2113.58	2116.03	2118.47	2120.92	2123.37	2125.81	2128.25	2130.7	2133.14	2135.58	2138.02	2140.46	2142.9	2145.34	2147.77	2150.21	2152.65	2155.08	2157.51	2159.95	2162.38	2164.81	2167.24	2169.67	2172.1	2174.52	2176.95	2179.38	2181.8	2184.23	2186.65	2189.07	2191.49	2193.92	2196.33	2198.75	2201.17	2203.59	2206	2208.42	2210.84	2213.25	2215.66	2218.08	2220.49	2222.9	2225.31	2227.72	2230.12	2232.53	2234.94	2237.34	2239.75	2242.15	2244.55	2246.96	2249.36	2251.76	2254.16	2256.56	2258.95	2261.35	2263.75	2266.14	2268.54	2270.93	2273.32	2275.72	2278.11	2280.5	2282.89	2285.28	2287.66	2290.05	2292.44	2294.82	2297.21	2299.59	2301.97	2304.36	2306.74	2309.12	2311.5	2313.88	2316.25	2318.63	2321.01	2323.38	2325.76	2328.13	2330.5	2332.87	2335.24	2337.61	2339.98	2342.35	2344.72	2347.09	2349.45	2351.82	2354.18	2356.55	2358.91	2361.27	2363.63	2365.99	2368.35	2370.71	2373.07	2375.43	2377.78	2380.14	2382.49	2384.85	2387.2	2389.55	2391.9	2394.25	2396.6	2398.95	2401.3	2403.65	2405.99	2408.34	2410.68	2413.03	2415.37	2417.71	2420.05	2422.39	2424.73	2427.07	2429.41	2431.75	2434.08	2436.42	2438.75	2441.09	2443.42	2445.75	2448.09	2450.42	2452.74	2455.08	2457.4	2459.73	2462.06	2464.38	2466.71	2469.03	2471.36	2473.68	2476	2478.32	2480.64	2482.96	2485.28	2487.59	2489.91	2492.23	2494.54	2496.86	2499.17	2501.48	2503.8	2506.11	2508.42	2510.73	2513.04	2515.34	2517.65	2519.96	2522.26	2524.57	2526.87	2529.17	2531.47	2533.78	2536.08	2538.38	2540.68	2542.97	2545.27	2547.57	2549.86	2552.16	2554.45	2556.75	2559.04	2561.33	2563.62	2565.91	2568.2	2570.49	2572.78	2575.06	2577.35	2579.64	2581.92	2584.2	2586.49	2588.77	2591.05	2593.33	2595.61	2597.89	2600.17	2602.44	2604.72	2607	2609.27	2611.55	2613.82	2616.09	2618.36	2620.63	2622.9	2625.17	2627.44	2629.71	2631.98	2634.24	2636.51	2638.77	2641.04	2643.3	2645.56	2647.82	2650.08	2652.34	2654.6	2656.86	2659.12	2661.37	2663.63	2665.89	2668.14	2670.39	2672.64	2674.9	2677.15	2679.4	2681.65	2683.9	2686.14	2688.39	2690.64	2692.88	2695.13	2697.37	2699.61	2701.86	2704.1	2706.34	2708.58	2710.82	2713.06	2715.29	2717.53	2719.77	2722	2724.24	2726.47	2728.7	2730.94	2733.17	2735.4	2737.63	2739.86	2742.08	2744.31	2746.54	2748.76	2750.99	2753.21	2755.44	2757.66	2759.88	2762.1	2764.32	2766.54	2768.76	2770.98	2773.2	2775.41	2777.63	2779.84	2782.06	2784.27	2786.48	2788.7	2790.91	2793.12	2795.33	2797.54	2799.74	2801.95	2804.16	2806.36	2808.57	2810.77	2812.98	2815.18	2817.38	2819.58	2821.78	2823.98	2826.18	2828.38	2830.57	2832.77	2834.97	2837.16	2839.36	2841.55	2843.74	2845.93	2848.12	2850.31	2852.5	2854.69	2856.88	2859.07	2861.25	2863.44	2865.62	2867.81	2869.99	2872.17	2874.35	2876.54	2878.72	2880.9	2883.07	2885.25	2887.43	2889.61	2891.78	2893.96	2896.13	2898.3	2900.48	2902.65	2904.82	2906.99	2909.16	2911.33	2913.5	2915.66	2917.83	2920	2922.16	2924.32	2926.49	2928.65	2930.81	2932.97	2935.13	2937.29	2939.45	2941.61	2943.77	2945.92	2948.08	2950.24	2952.39	2954.54	2956.7	2958.85	2961	2963.15	2965.3	2967.45	2969.6	2971.75	2973.89	2976.04	2978.18	2980.33	2982.47	2984.61	2986.76	2988.9	2991.04	2993.18	2995.32	2997.46	2999.59	3001.73	3003.87	3006	3008.14	3010.27	3012.4	3014.54	3016.67	3018.8	3020.93	3023.06	3025.19	3027.31	3029.44	3031.57	3033.7	3035.82	3037.94	3040.07	3042.19	3044.31	3046.43	3048.55	3050.67	3052.79	3054.91	3057.03	3059.15	3061.26	3063.38	3065.49	3067.6	3069.72	3071.83	3073.94	3076.05	3078.16	3080.27	3082.38	3084.49	3086.6	3088.7	3090.81	3092.91	3095.02	3097.12	3099.22	3101.32	3103.43	3105.53	3107.63	3109.73	3111.82	3113.92	3116.02	3118.11	3120.21	3122.3	3124.4	3126.49	3128.58	3130.67	3132.77	3134.86	3136.95	3139.03	3141.12	3143.21	3145.3	3147.38	3149.47	3151.55	3153.63	3155.72	3157.8	3159.88	3161.96	3164.04	3166.12	3168.2
-5	-5	48.8406	60.7433	55.8249	63.6533	55.6213	54.0487	52.5389	57.4004	51.8464	61.3928	47.8111	54.1859	54.234	47.9309	56.8177	60.8903	46.4889	62.5452	67.4354	62.7232	70.0286	65.9717	65.0702	64.167	59.2773	64.0002	59.922	38.3164	49.48	51.077	47.873	48.6382	47.7915	39.7713	39.7074	45.9959	39.6187	44.3508	42.7342	42.6902	50.5728	39.5375	44.3283	47.4856	41.0702	40.9545	44.8042	43.2104	40.0739	43.9815	45.4762	48.5	48.3948	49.0809	59.084	58.9432	65.7733	61.7794	48.556	55.3919	49.1805	56.0855	56.8805	58.453	60.0002	66.8697	66.7687	65.9372	67.5078	58.3855	73.8185	72.2967	73.8782	67.8313	66.4322	68.1106	64.354	52.8249	57.6078	67.8621	65.6143	63.3114	60.9736	62.5494	61.8158	54.0579	59.5988	61.1608	61.8676	60.9841	74.9737	60.1154	66.3552	60.8545	70.1174	73.0872	63.6376	65.9151	66.7611	64.6048	71.8241	74.2924	77.4796	76.7344	79.1175	72.0813	82.2646	95.6182	110.675	127.491	172.823	202.379	245.277	321.631	339.931	338.541	306.224	321.585	317.266	298.886	325.283	329.861	313.793	297.296	322.709	300.112	325.274	322.838	316.738	272.627	248.37	217.371	183.855	154.633	131.725	122.524	117.157	100.535	104.414	89.4225	86.5328	80.5533	74.5225	74.5831	60.224	55.0258	56.7065	50.7013	39.2801	33.9925	36.4205	27.9552	35.7588	33.4583	31.9472	32.7681	33.56	30.4325	30.4443	30.4763	34.3941	24.9685	31.0913	34.0423	31.5794	26.845	29.7889	32.7045	28.0086	30.107	39.6305	32.7067	31.108	32.5395	33.2212	30.8823	35.8128	34.8808	27.5232	31.8526	28.9775	31.156	35.4784	30.3945	29.6898	31.9177	34.1702	32.0612	26.2824	29.2452	35.8792	29.3607	29.4651	32.5299	32.6107	35.6111	32.6668	38.6624	38.7547	34.384	40.4632	35.9938	38.9456	33.6362	32.8452	37.3075	29.8319	27.5562	30.46	37.7706	30.2652	34.5866	33.7499	26.3299	27.6929	36.2903	30.3575	27.3682	28.7344	24.3792	32.2067	29.2764	34.1904	29.8559	31.9429	29.7765	31.8567	36.7597	26.8464	35.3464	31.8597	38.2989	28.4193	29.8928	31.3657	38.5336	33.5576	37.166	37.9724	38.8216	37.4861	34.6281	30.2793	37.4685	36.0255	37.4399	40.9566	32.9779	30.0798	32.9473	34.3613	26.4239	38.4225	35.4482	33.9332	35.9658	42.2043	40.6837	40.5646	41.8364	36.1535	47.8672	58.203	41.5506	47.0628	42.8685	38.677	40.0276	41.404	37.2833	33.8595	39.4267	38.0949	29.1473	36.8679	36.2569	39.1224	37.0792	33.6165	36.468	40.7797	38.1089	37.5454	36.9419	37.0097	34.9185	32.8072	35.67	39.2383	34.2591	35.7281	40.0347	35.7129	39.9129	41.2313	36.8797	33.9746	40.9644	36.6194	37.8723	37.6731	43.6943	40.0128	35.7444	38.4226	39.7306	36.1927	35.3446	35.1895	39.1625	37.8207	41.9297	36.5501	47.3676	39.2258	51.4153	46.0619	50.8633	51.5583	48.1655	47.5135	42.8195	51.752	53.238	41.7497	50.1016	52.2913	58.6342	48.4369	54.8491	47.3431	62.0641	47.4473	56.5226	61.4223	55.896	65.0952	67.9922	73.5733	94.3626	89.1632	115.275	137.171	172.169	190.465	267.095	360.148	464.307	635.618	692.954	629.382	449.275	289.264	187.261	136.194	92.5974	73.1175	68.9712	59.5358	55.4394	39.5517	35.6053	38.294	44.9738	44.3729	42.4112	39.772	40.4923	39.9785	45.562	43.1096	46.6319	41.9655	36.5965	31.9175	29.9608	30.7242	28.7426	28.7989	23.3504	24.063	22.0107	23.3867	30.2638	25.4569	25.4729	26.1716	23.3997	26.0907	25.9982	24.5389	20.383	22.3555	26.3452	24.2575	20.8439	20.7955	18.726	22.6622	23.9252	21.2159	28.4407	21.774	21.739	20.4151	26.3482	23.7019	22.3524	19.6974	21.6713	26.3132	20.435	19.804	21.1414	20.4985	19.8638	21.8874	18.6054	21.3044	21.3502	21.4055	22.8163	20.2062	18.9275	21.0171	22.4182	23.1303	20.4378	22.5182	24.5953	23.9056	19.7676	20.3959	22.3954	20.3406	23.6973	22.9555	24.2194	20.7902	21.403	22.0025	23.9109	22.4994	25.0736	23.692	23.6133	21.5529	23.4078	22.6763	20.0355	21.9307	21.8775	29.5054	25.568	28.038	26.0677	25.3973	27.9089	21.5339	24.6453	28.3775	19.5366	23.9711	24.0025	18.3293	21.4947	20.2423	22.1603	16.4739	27.26	28.5516	19.0573	24.1662	22.9098	24.1905	19.1012	25.4706	21.0132	21.0112	22.9136	20.3522	19.0585	22.2077	21.5512	19.0012	19.6207	22.7605	19.5617	23.2862	20.7168	25.0731	15.034	21.9086	16.2514	21.2097	23.0338	22.9903	18.6117	25.411	23.5418	19.8182	27.2332	26.5998	22.8945	26.0202	21.093	22.9713	21.1164	25.4894	28.0373	24.3668	25.0529	22.5914	22.6421	22.7171	30.4112	23.5236	24.21	21.0466	23.6203	19.1804	21.7858	24.4172	21.9106	25.1875	24.567	27.8112	20.7091	18.1334	22.0189	21.9915	27.1068	20.6025	23.1249	19.8741	21.7648	21.7425	19.1657	21.6826	15.2562	22.7826	17.6362	22.581	18.7513	14.9532	19.2588	19.8298	22.2507	20.9474	20.8745	18.9798	18.9496	18.3231	21.977	17.7006	15.8668	20.7305	18.2613	25.535	14.5994	21.3387	21.3973	22.0619	19.6575	19.7156	21.6368	21.0819	19.2647	18.6783	22.4634	16.8938	21.9646	22.658	21.4613	16.4631	20.9631	19.7477	14.0421	14.7006	23.0389	21.7809	21.7781	17.9061	17.2309	23.5845	22.9429	20.389	24.8221	17.1526	22.1811	17.6884	26.4286	23.8172	19.9903	25.5415	22.9856	20.4392	20.9915	23.9956	21.4535	23.2026	21.9028	22.4406	24.8007	19.3159	21.0912	20.4535	17.4083	19.1614	19.7143	18.4875	22.6376	23.813	16.6609	19.0348	20.2214	21.4076	22.5893	21.3953	20.8112	20.2462	19.0918	19.1229	22.7341	17.3675	23.9897	22.2381	25.3127	24.7791	23.0144	20.0093	18.2041	22.4771	19.4721	22.5537	22.5847	28.7201	26.3039	22.0455	23.2914	22.6916	23.3082	20.2323	23.2722	22.0128	21.3696	18.9118	19.5182	23.1659	20.6855	27.28	21.1395	25.3079	25.8794	20.4268	26.3416	22.6446	14.2441	24.2688	21.8584	25.9323	24.0877	22.2478	23.9305	25.0355	25.5552	26.0498	22.495	17.2563	18.3792	18.9363	24.0689	20.5873	23.9581	18.208	23.8405	26.6169	19.2139	24.8223	20.2857	25.9054	22.5185	27.0007	30.3245	28.5755	27.9635	30.7341	32.9641	36.8624	37.9452	40.1423	40.1488	45.2373	55.9702	52.6958	61.6919	68.4069	74.0212	69.0359	66.8882	72.6263	68.2356	63.2694	72.9852	65.1241	57.2117	60.0638	59.0016	48.8915	48.9892	52.4582	47.9021	41.0712	43.4066	48.0746	33.2741	39.1092	42.6645	36.9684	31.2166	38.1484	36.4067	34.6868	39.9255	32.4292	33.0213	28.3945	45.2247	33.0741	30.187	35.9903	36.5675	30.1994	33.7203	31.9926	32.5395	34.7785	33.5306	30.5831	34.5839	31.0952	33.9331	32.1613	33.8262	32.0324	34.7842	32.9549	37.373	40.0937	38.3171	38.2391	39.261	39.1141	36.1472	30.991	40.7911	41.7708	39.4642	44.8022	50.0917	45.0475	43.3027	49.6716	61.9329	62.3114	55.7187	57.7142	73.0568	69.2265	74.4797	81.8264	81.1344	92.0536	88.7194	110.831	111.94	127.902	145.462	150.284	155.066	195.347	230.484	250.426	290.65	353.805	394.096	474.918	556.031	624.952	732.155	822.905	897.226	990.594	1101.74	1180.73	1205.63	1201.51	1191.58	1149.03	1072.77	1023.87	900.087	775.98	703.962	616.618	498.745	448.864	385.738	334.082	284.578	235.069	217.966	199.186	168.831	146.674	134.408	123.89	101.477	92.1815	87.1858	88.648	81.3989	74.7527	75.1659	64.7227	69.855	54.6098	54.493	51.7826	52.7957	44.6817	47.703	48.0807	46.3904	37.8781	37.7856	35.0695	45.4328	37.5268	36.4174	36.8662	32.123	36.1736	37.0947	41.0887	35.3408	28.6128	28.5438	37.1071	34.4581	38.8946	32.2384	27.1456	33.1289	34.5808	32.9972	34.3704	32.7516	31.6672	35.5677	33.0718	30.5823	23.6531	33.9632	27.5344	29.9542	36.2702	24.4511	31.2365	27.3029	26.7996	28.2286	31.0833	30.5342	29.5451	31.0289	29.1341	30.6149	29.152	28.1693	28.172	28.1873	26.7421	28.2009	31.5927	27.2106	31.5932	30.166	33.6205	27.3257	26.3838	26.4187	29.3949	24.5225	25.5161	28.4684	28.0032	28.5488	22.6947	31.139	30.6773	29.2151	27.7597	29.789	31.8276	21.9069	28.8845	24.8856	27.8508	31.8286	25.8871	22.935	24.9609	27.9786	24.4949	24.0016	24.9935	24.4687	28.4253	26.3984	28.8637	25.3658	31.3167	23.8369	28.7573	29.6918	24.6953	25.6302	28.5157	22.5502	26.8881	20.4863	24.8217	21.3543	29.4979	22.6413	22.5649	22.9777	23.3887	25.6959	22.7693	23.6481	23.5854	24.4731	24.4262	27.1913	24.7834	22.3703	25.0757	28.2372	24.9357	20.2738	26.67	25.7055	22.9226	22.9071	22.9007	24.7252	21.9625	25.5981	24.6699	28.3359	24.2509	20.1576	24.7611	19.2757	21.5997	22.0987	23.518	22.1573	23.0945	20.338	25.9167	24.5716	27.4115	24.6767	24.7176	21.4712	25.2154	23.3679	23.8823	24.4164	21.6527	20.2772	24.0861	26.4923	23.6937	23.2453	23.2534	23.7297	23.739	26.1339	22.3484	23.2984	20.9014	26.5691	18.9632	24.6454	22.7401	24.1375	22.6877	25.4911	24.984	27.7582	22.5266	26.6813	22.4153	28.887	20.4502	24.1043	22.1903	16.6013	23.9298	26.184	22.0039	25.1376	23.2219	28.1306	27.1587	24.4143	22.5867	24.3584	22.5041	23.3481
